anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,presupuesto
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES","BENEFICIOS Y COMPENSACIONES",500000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES","BENEFICIOS Y COMPENSACIONES",800000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",231000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",1000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",11000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",200000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RENTAS GENERALES","BIENES DE CONSUMO",112000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RENTAS GENERALES","BIENES DE CONSUMO",2000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",2804000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",831000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",605000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",200000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",150000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",70000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",42000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",390000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",190000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RENTAS GENERALES","BIENES DE CONSUMO",110000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RENTAS GENERALES","BIENES DE CONSUMO",100000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RENTAS GENERALES","BIENES DE CONSUMO",2000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",1250100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",371000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",182000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",40000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",50000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",11000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",50000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",190000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",196905
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",8816505
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",4021000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",2200000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",500000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",500000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",201000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",420000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",800000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",4566090
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",1660000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",570000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",300000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",200000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",82000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",60000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",366000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",200000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",5066300
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",1971100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",650100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",121000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",250000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",161000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",1530000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",12600000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",500100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",1300100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",730000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",300000000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",314800105
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",1640100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",1610000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",140000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",40000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",150000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",200000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",1176000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",201000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",61914300
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",5760300
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",19665100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",3000000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",10000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",5609000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",8397200
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",1111100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",914000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",65000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",300085000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",70000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",25000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",311000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",63095
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",2792000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",840000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",445000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",140000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","SALUD","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",160000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",20000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",105000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS ECONOMICOS","COMUNICACIONES","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",170000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",50000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","RENTAS GENERALES","SERVICIOS NO PERSONALES",323100
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",2000000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",500000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",100000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",54210000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",20589000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",9501000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",300000
2017,"MINISTERIO DE COORDINACION Y GESTION PUBLICA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",1500000
