anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,eco_desc,ff_desc,presupuesto
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",75099600
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",25000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",47663700
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",239000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",26575500
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",172500
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","SERVICIOS NO PERSONALES","RENTAS GENERALES",10000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",19894200
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",4918000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RENTAS GENERALES",12000
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RENTAS GENERALES",14500
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","IMPUESTOS","RENTAS GENERALES",402000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",2800000
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",4500
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",49577000
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",10000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","LIBROS, REVISTAS Y OTROS ELEMENTOS COLECCIONABLES","MAQUINARIA Y EQUIPO","RENTAS GENERALES",200000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A UNIDADES FAMILIARES","RENTAS GENERALES",7500000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RENTAS GENERALES",1400000
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A EMPRESAS PRIVADAS","RENTAS GENERALES",800000
2018,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS DE CAPITAL","A LAS INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RENTAS GENERALES",500000
2018,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMERCIO, ALMACENAJE Y OTROS SERVICIOS","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS DE CAPITAL","A LAS EMPRESAS PRIVADAS","RENTAS GENERALES",800000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",81058998
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",65578622
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",717600
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",5261780
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",39000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES",39000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",1168989
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",20441
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",439886
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",16000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",49034
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",600935
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",2499646
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RENTAS GENERALES",517069
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",2000000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",4340460
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",1714044
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",68512743
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",24300859
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","SERVICIOS NO PERSONALES","RENTAS GENERALES",300000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",2463233
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RENTAS GENERALES",4000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",426661
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",4592500
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE USO","LIBROS, REVISTAS Y OTROS ELEMENTOS COLECCIONABLES","MAQUINARIA Y EQUIPO","RENTAS GENERALES",107500
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","BIENES DE USO","INSTALACIONES","EDIFICIOS E INSTALACIONES","RENTAS GENERALES",9000000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A UNIDADES FAMILIARES","RENTAS GENERALES",9000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RENTAS GENERALES",862800
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS DE CAPITAL","A LAS INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RENTAS GENERALES",11000
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","TRANSFERENCIAS","TRANSF. A MUN.ENTES PROV.A OTROS GOB.PROV.Y A ENTES DEL GOB.NAC.P/ FIN.GTOS CTES.","A MUNICIPALIDADES Y OTROS ENTES COMUNALES","RENTAS GENERALES",3128200
2018,"SECRETARIA DE DERECHOS HUMANOS","SERVICIOS DE SEGURIDAD","SERVICIOS DE JUSTICIA","TRANSFERENCIAS","TRANSF. A MUNICIP., ENTES PROVINCIALES, A OTROS GOB.  PROV. Y A ENTES DEL GOB. NAC. P/ FINANCIAR GTOS. DE CAP.","A GOBIERNOS MUNICIPALES Y ENTES COMUNALES","RENTAS GENERALES",1989000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",25063080
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",30638184
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",68736
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",1400000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",600000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",1749600
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",400000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",80000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",2930400
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RENTAS GENERALES",740000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",783000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",950000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",10844000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",2970000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",1200000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",1000000
2018,"SECRETARIA DE COMUNICACION ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",2000000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",115542400
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",31119600
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",484000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",4302000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",458000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",1048000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",1000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",622000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",182000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",3000000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RENTAS GENERALES",968000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",3873000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",281567
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",7136648
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",21857285
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",2221300
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","SERVICIOS NO PERSONALES","RENTAS GENERALES",417000000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",2874000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RENTAS GENERALES",164200
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",725000
2018,"SECRETARIA DE MEDIOS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",3000000
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",42380348
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",18288711
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS ECONOMICOS","COMUNICACIONES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",89496517
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",27606597
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",2199387
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS ECONOMICOS","COMUNICACIONES","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",14528596
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",303315
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",419286
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS ECONOMICOS","COMUNICACIONES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",95425
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",3385210
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",1799561
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS ECONOMICOS","COMUNICACIONES","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",2534229
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",151114
2018,"MINISTERIO DE JEFATURA DE GABINETE DE MINISTROS","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",150029
